mod,fn,size,ninstr,has_call,has_loop,nflt,ncond,m2c_ok,m2c_struct,m2c_flow,m2c_calls,band,status,base_score,best_score,attempts,notes
uvdobj_rom,func_uvdobj_rom_0040056C,88,22,True,False,0,0,0,1,0,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_004005C4,320,80,True,True,0,3,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400704,108,27,True,False,0,4,0,0,0,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400770,656,164,True,True,9,22,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400A20,604,151,True,True,10,21,1,0,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400C7C,224,56,False,True,2,9,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400D5C,356,89,True,False,20,8,0,1,0,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400EC0,304,76,True,False,20,7,0,1,0,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00400FF0,56,14,False,False,0,1,1,1,0,0,P1,no-seed,,,0,
uvdobj_rom,func_uvdobj_rom_00401104,200,50,False,True,0,4,1,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00401240,856,214,True,True,44,22,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00401598,40,10,False,False,4,0,1,0,0,0,P2,banked,40,,0,
uvdobj_rom,func_uvdobj_rom_004015C0,1276,319,True,True,0,39,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00401ABC,1112,278,True,True,58,25,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00401F14,548,137,True,True,35,17,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00402138,744,186,True,True,68,27,1,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00402420,1104,276,True,True,72,20,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00402870,1272,318,True,True,117,35,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00402D68,748,187,True,True,12,18,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_00403054,648,162,True,True,8,18,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_004032DC,704,176,True,True,24,16,0,1,1,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_0040359C,240,60,True,True,0,4,0,1,1,1,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_0040368C,568,142,True,False,0,0,1,1,0,0,,asm,,,0,
uvdobj_rom,func_uvdobj_rom_004038C4,144,36,True,False,0,1,0,1,0,0,,asm,,,0,
ted,func_ted_00400558,448,112,True,True,0,8,0,1,1,0,,asm,,,0,
ted,func_ted_00400718,160,40,True,False,0,6,0,1,0,1,,asm,,,0,
ted,func_ted_004007B8,1120,280,True,False,72,19,0,1,0,1,,asm,,,0,
ted,func_ted_00400C18,1004,251,True,False,70,12,0,1,0,0,,asm,,,0,
ted,func_ted_00401004,820,205,True,False,58,3,0,1,0,0,,asm,,,0,
ted,func_ted_00401338,1876,469,True,False,157,36,1,0,1,0,,asm,,,0,
ted,func_ted_00401A8C,480,120,True,False,0,6,1,0,1,0,,asm,,,0,
ted,func_ted_00401C6C,1716,429,True,False,17,10,0,1,0,1,,asm,,,0,
ted,func_ted_00402320,2872,718,True,False,3,11,0,1,0,1,,asm,,,0,
ted,func_ted_00402E58,840,210,True,False,3,4,0,1,0,1,,asm,,,0,
ted,func_ted_004031A0,840,210,True,False,3,4,0,1,0,1,,asm,,,0,
ted,func_ted_004034E8,840,210,True,False,3,4,0,1,0,1,,asm,,,0,
ted,func_ted_004038B8,416,104,True,False,8,5,0,1,0,1,,asm,,,0,
ted,func_ted_00403A58,456,114,True,False,18,6,1,0,1,0,,asm,,,0,
ted,func_ted_00403C20,624,156,True,False,26,14,1,0,1,0,,asm,,,0,
ted,func_ted_00403E90,304,76,True,False,0,3,0,1,0,1,,asm,,,0,
ted,func_ted_00403FC0,244,61,True,False,0,1,0,1,0,1,,asm,,,0,
ted,func_ted_004040B4,756,189,True,False,45,7,0,1,0,0,,asm,,,0,
ted,func_ted_004043A8,192,48,True,True,0,2,0,1,1,0,,asm,,,0,
ted,func_ted_00404468,500,125,True,True,0,5,0,1,1,1,,asm,,,0,
ted,func_ted_0040465C,384,96,True,False,19,2,0,1,0,1,,asm,,,0,
ted,func_ted_004047DC,828,207,True,True,34,8,0,1,1,1,,asm,,,0,
ted,func_ted_00404B18,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404B5C,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404BA0,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404BE4,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404C28,180,45,True,False,0,5,0,1,0,0,,asm,,,0,
ted,func_ted_00404CDC,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404D20,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404D64,68,17,False,False,2,1,0,1,0,0,S,asm,,,0,
ted,func_ted_00404DA8,432,108,True,False,19,2,0,1,0,0,,asm,,,0,
ted,func_ted_00404F58,192,48,True,True,0,2,0,1,1,0,,asm,,,0,
ted,func_ted_00405018,472,118,True,True,0,5,0,1,1,1,,asm,,,0,
ted,func_ted_004051F0,340,85,True,False,10,2,0,1,0,1,,asm,,,0,
ted,func_ted_00405344,728,182,True,True,2,8,0,1,1,1,,asm,,,0,
ted,func_ted_0040561C,420,105,True,False,12,3,0,1,0,1,,asm,,,0,
ted,func_ted_00405804,264,66,True,False,8,0,0,1,0,0,,asm,,,0,
ted,func_ted_0040590C,176,44,True,True,0,2,0,1,1,0,,asm,,,0,
ted,func_ted_004059BC,472,118,True,True,0,5,0,1,1,1,,asm,,,0,
ted,func_ted_00405B94,264,66,True,False,0,2,0,1,0,1,,asm,,,0,
ted,func_ted_00405C9C,588,147,True,True,0,8,0,1,1,1,,asm,,,0,
ted,func_ted_00405EE8,404,101,True,False,12,3,0,1,0,1,,asm,,,0,
ted,func_ted_0040607C,252,63,True,False,0,6,1,0,1,0,,asm,,,0,
ted,func_ted_00406178,264,66,True,False,8,0,0,1,0,0,,asm,,,0,
ted,func_ted_00406280,176,44,True,True,0,2,0,1,1,0,,asm,,,0,
ted,func_ted_00406330,472,118,True,True,0,5,0,1,1,1,,asm,,,0,
ted,func_ted_00406508,264,66,True,False,0,2,0,1,0,1,,asm,,,0,
ted,func_ted_00406610,588,147,True,True,0,8,0,1,1,1,,asm,,,0,
ted,func_ted_0040685C,404,101,True,False,12,3,0,1,0,1,,asm,,,0,
ted,func_ted_004069F0,276,69,True,False,0,7,1,0,1,0,,asm,,,0,
ted,func_ted_00406B04,204,51,True,False,24,1,0,1,0,0,,asm,,,0,
ted,func_ted_00406BD0,104,26,True,True,0,2,0,1,1,1,,asm,,,0,
ted,func_ted_00406C38,100,25,True,False,0,1,0,1,0,1,,asm,,,0,
ted,func_ted_00406C9C,348,89,True,False,7,5,1,1,0,0,,asm,,,0,
track6,func_track6_00400ED8,312,78,True,True,0,5,0,1,1,0,,asm,,,0,
pause,func_pause_00400164,140,35,True,False,0,1,0,1,0,0,,hs-ready,0,,0,
pause,func_pause_004001F0,104,26,True,False,0,0,0,1,0,1,,hs-ready,0,,0,
pause,func_pause_00400258,352,88,True,True,0,9,0,1,1,0,,hs-import-ok,,,0,
pause,func_pause_004003B8,112,28,True,False,0,0,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_00400428,100,25,True,False,0,2,1,1,0,0,,hs-ready,730,,0,
pause,func_pause_0040048C,184,46,True,False,0,1,0,1,0,0,,hs-ready,890,,0,
pause,func_pause_00400544,416,104,True,False,0,9,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_004006E4,108,27,True,False,0,0,1,1,0,0,,hs-ready,0,,0,
pause,func_pause_00400750,476,119,True,False,7,13,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_0040092C,96,24,True,False,2,0,0,1,0,1,,hs-ready,0,,0,
pause,func_pause_0040098C,736,184,True,False,0,3,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_00400CB0,48,12,False,False,0,0,0,1,0,0,S,hs-ready,930,,0,
pause,func_pause_00400CE0,48,12,False,False,0,0,0,1,0,0,S,hs-ready,930,,0,
pause,func_pause_00400D10,48,12,False,False,0,0,0,1,0,0,S,hs-ready,930,,0,
pause,func_pause_00400D40,104,26,True,False,0,3,0,0,0,0,,hs-ready,0,,0,
pause,func_pause_00400DB8,144,36,True,True,0,2,0,1,1,0,,hs-import-ok,,,0,
pause,func_pause_00400E48,164,41,False,False,0,2,0,1,0,0,S,hs-ready,0,,0,
pause,func_pause_00400EEC,2704,676,True,False,10,41,0,1,0,1,,hs-import-ok,,,0,
pause,func_pause_0040197C,1908,477,True,True,3,17,0,1,1,1,,hs-import-ok,,,0,
pause,func_pause_004020F0,204,51,True,True,0,2,0,1,1,1,,hs-ready,310,,0,
pause,func_pause_004021BC,172,43,True,True,0,2,1,1,1,0,,hs-ready,1145,,0,
pause,func_pause_004023C8,132,33,True,False,0,5,0,0,0,1,,hs-ready,0,,0,
pause,func_pause_00402470,216,54,True,False,0,8,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_00402550,100,25,True,False,0,2,0,1,0,1,,hs-ready,0,,0,
pause,func_pause_00402600,48,12,False,False,0,0,0,1,0,0,S,hs-ready,930,,0,
pause,func_pause_00402630,28,7,False,False,0,0,0,0,0,0,S,hs-ready,0,,0,
pause,func_pause_0040264C,92,23,True,False,0,0,0,1,0,0,,hs-ready,950,,0,
pause,func_pause_004026A8,28,7,False,False,0,0,0,0,0,0,S,hs-ready,0,,0,
pause,func_pause_004026C4,400,100,True,False,31,0,1,1,0,0,,hs-import-ok,,,0,
pause,func_pause_00402854,176,44,True,False,0,8,1,1,0,0,,hs-ready,370,,0,
pause,func_pause_00402914,1124,281,True,False,0,44,1,0,1,0,,asm,,,0,
pause,func_pause_00402D78,4340,1085,True,False,21,75,1,0,1,0,,hs-import-ok,,,0,
pause,func_pause_00403E6C,132,33,True,False,0,0,0,1,0,1,,hs-import-ok,,,0,
pause,func_pause_00403EF0,112,28,True,False,3,1,0,1,0,0,,hs-import-ok,,,0,
pause,func_pause_00403F60,112,28,True,False,3,1,0,1,0,0,,hs-ready,0,,0,
pause,func_pause_00403FD0,384,96,True,False,13,9,0,1,1,0,,hs-import-ok,,,0,
pause,func_pause_004041A0,156,39,True,False,0,3,0,1,0,0,,hs-ready,0,,0,
pause,func_pause_0040423C,824,206,True,True,10,10,0,1,1,0,,hs-import-ok,,,0,
pause,func_pause_00404574,100,27,True,False,0,0,0,1,0,1,,hs-ready,0,,0,
uvisect_rom,func_uvisect_rom_004003CC,132,33,True,False,0,0,0,0,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00400450,168,42,True,True,0,1,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004004F8,216,54,True,True,0,6,0,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004005D0,544,136,True,True,18,21,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004007F0,168,42,False,False,12,7,1,1,0,0,P3,no-seed,,,0,
uvisect_rom,func_uvisect_rom_00400898,136,34,True,False,6,5,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00400920,16,4,False,False,0,1,0,0,0,0,S,hs-ready,205,,0,
uvisect_rom,func_uvisect_rom_00400930,112,28,True,False,6,5,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004009A0,80,20,True,False,0,2,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004009F0,12,3,False,False,0,0,0,0,0,0,S,hs-ready,205,,0,
uvisect_rom,func_uvisect_rom_004009FC,68,17,True,False,0,2,0,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00400A40,320,80,True,True,0,9,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00400BA0,36,9,False,False,0,0,1,0,0,0,P1,banked,0,,0,
uvisect_rom,func_uvisect_rom_00400BC4,200,50,False,False,0,7,1,0,0,0,P1,hs-ready,3025,,0,
uvisect_rom,func_uvisect_rom_00400C8C,308,77,True,True,0,8,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00400DC0,1520,380,True,True,0,42,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004013B0,64,16,False,False,0,1,1,1,0,0,P1,no-seed,,,0,
uvisect_rom,func_uvisect_rom_004013F0,268,67,False,True,2,8,0,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004014FC,92,23,True,False,0,0,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00401558,640,160,True,False,9,19,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004017D8,1484,371,True,True,28,32,0,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00401DA4,1800,450,True,True,109,53,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004024AC,1564,391,True,True,109,49,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00402AC8,148,37,True,True,0,8,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00402B5C,1272,318,True,True,90,30,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403054,312,78,True,False,43,6,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_0040318C,124,31,True,False,2,0,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403208,580,145,True,True,26,5,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_0040344C,604,151,True,True,21,5,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004036A8,724,181,True,True,21,10,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_0040397C,312,78,True,False,26,3,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403AB4,504,126,True,False,49,3,0,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403CAC,28,7,False,False,0,0,1,0,0,0,P1,deferred-manual,100,,0,spill-trick-review
uvisect_rom,func_uvisect_rom_00403CC8,100,25,False,True,0,3,0,0,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403D2C,68,17,False,True,0,3,0,0,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403D70,48,12,False,False,0,1,0,0,0,0,S,banked,,,0,
uvisect_rom,func_uvisect_rom_00403DAC,84,21,False,False,2,1,0,0,0,0,S,hs-ready,665,,0,
uvisect_rom,func_uvisect_rom_00403E24,92,23,True,False,0,2,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403E94,164,41,True,False,19,0,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00403F38,456,114,True,False,28,19,0,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404100,256,64,True,False,32,2,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404200,60,15,False,True,0,1,1,0,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_0040423C,876,219,True,False,40,35,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004045A8,820,205,True,True,71,25,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004048DC,344,86,True,False,5,10,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404A34,72,18,True,False,4,2,0,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404A7C,760,190,True,True,42,24,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404D74,352,88,True,True,0,9,0,0,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00404ED4,592,148,True,True,0,16,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_00405124,976,244,True,True,34,10,0,1,1,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004054F4,300,75,True,False,45,6,1,0,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00405620,120,30,False,False,17,3,1,1,0,0,P3,no-seed,,,0,
uvisect_rom,func_uvisect_rom_00405698,252,63,True,False,24,6,0,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00405794,1272,318,True,False,51,22,1,0,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00405C8C,592,148,True,False,49,8,0,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00405EDC,4872,1218,True,False,532,170,1,1,0,1,,asm,,,0,
uvisect_rom,func_uvisect_rom_004071F0,96,24,True,False,0,0,0,0,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00407250,216,54,True,True,0,6,0,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00407398,116,29,False,True,0,5,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_0040740C,92,23,False,True,0,5,1,1,1,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_00407468,56,14,False,False,0,3,1,1,0,0,P1,no-seed,,,0,
uvisect_rom,func_uvisect_rom_004074A0,80,20,False,False,0,3,1,1,0,0,P1,no-seed,,,0,
uvisect_rom,func_uvisect_rom_00407520,52,13,False,False,0,2,1,1,0,0,P1,import-ok-nobase,,,0,
uvisect_rom,func_uvisect_rom_00407554,148,37,True,False,0,3,1,1,0,0,,asm,,,0,
uvisect_rom,func_uvisect_rom_004075E8,188,50,True,False,0,7,0,1,0,0,,asm,,,0,
mult1,func_mult1_004000D4,80,20,True,False,0,0,0,0,0,0,,asm,,,0,
envsnd,func_envsnd_0040005C,184,46,True,True,4,2,0,1,1,0,,asm,,,0,
envsnd,func_envsnd_00400114,316,79,True,False,23,11,1,1,0,0,,asm,,,0,
envsnd,func_envsnd_00400250,500,125,True,True,13,11,0,1,1,1,,asm,,,0,
track4,func_track4_0040237C,104,26,True,False,6,2,1,1,0,0,,asm,,,0,
track4,func_track4_004023E4,196,49,True,False,0,4,0,1,0,0,,asm,,,0,
track4,func_track4_004024A8,344,86,True,True,0,5,0,1,1,1,,asm,,,0,
track4,func_track4_00402600,976,244,True,False,36,2,0,1,0,0,,asm,,,0,
track4,func_track4_004029D0,308,77,False,True,19,9,0,1,1,0,,asm,,,0,
track4,func_track4_00402B04,1468,367,True,True,63,46,0,1,1,1,,asm,,,0,
track4,func_track4_004030C0,564,141,True,True,3,14,0,1,1,0,,asm,,,0,
track4,func_track4_004032F4,508,127,True,False,16,1,0,1,0,0,,asm,,,0,
track4,func_track4_004034F0,108,27,False,False,6,3,0,1,0,0,S,asm,,,0,
track4,func_track4_0040355C,340,85,True,False,22,6,0,1,0,0,,asm,,,0,
track4,func_track4_004036B0,536,136,True,True,31,9,0,1,1,0,,asm,,,0,
mult2,func_mult2_004000D4,80,20,True,False,0,0,0,0,0,0,,asm,,,0,
uvpfxld_rom,func_uvpfxld_rom_004000DC,512,128,True,True,0,15,0,1,1,1,,asm,,,0,
uvpfxld_rom,func_uvpfxld_rom_004002DC,1720,430,True,True,103,16,0,1,1,0,,asm,,,0,
uvpfxld_rom,func_uvpfxld_rom_00400994,516,129,True,True,13,6,0,1,1,0,,asm,,,0,
uvpfxld_rom,func_uvpfxld_rom_00400BD4,232,58,True,True,0,4,1,1,1,0,,asm,,,0,
uvpfxld_rom,func_uvpfxld_rom_00400CD0,444,112,True,True,0,12,0,1,1,0,,asm,,,0,
med,func_med_004000DC,132,33,True,True,0,2,0,1,1,1,,asm,,,0,
med,func_med_00400160,1580,395,True,True,107,24,0,1,1,1,,asm,,,0,
med,func_med_004007B4,268,67,True,False,26,0,0,1,0,1,,asm,,,0,
med,func_med_004008C0,48,12,True,False,0,0,1,1,0,0,,asm,,,0,
med,func_med_004008F0,1064,266,True,False,81,20,0,1,0,0,,asm,,,0,
med,func_med_00400D18,1116,279,True,False,91,16,0,1,0,0,,asm,,,0,
med,func_med_004011B4,664,166,False,True,40,20,1,0,0,0,,asm,,,0,
med,func_med_0040144C,120,30,False,False,17,0,1,0,0,0,P2,banked,0,,0,
med,func_med_004014C4,1868,467,True,True,89,46,0,1,1,1,,asm,,,0,
med,func_med_00401C10,744,186,True,True,31,20,0,1,1,1,,asm,,,0,
med,func_med_00401EF8,680,170,True,False,12,3,0,1,0,1,,asm,,,0,
med,func_med_004021A0,576,144,True,False,31,5,0,1,0,1,,asm,,,0,
med,func_med_004023E0,1344,336,True,True,59,26,0,1,1,1,,asm,,,0,
med,func_med_00402920,860,215,True,True,15,6,0,1,1,0,,asm,,,0,
med,func_med_00402C7C,9020,2255,True,False,151,10,0,1,0,1,,asm,,,0,
med,func_med_00404FB8,40,10,False,False,0,1,0,1,0,0,S,asm,,,0,
med,func_med_00404FE0,124,31,False,True,8,3,0,1,1,0,,asm,,,0,
med,func_med_0040505C,204,51,True,True,3,3,0,1,1,0,,asm,,,0,
med,func_med_00405128,64,16,True,False,0,0,0,1,0,0,,asm,,,0,
med,func_med_00405168,64,16,True,False,0,0,0,1,0,0,,asm,,,0,
med,func_med_004051A8,288,72,True,False,17,3,0,1,0,0,,asm,,,0,
med,func_med_004052C8,112,28,True,False,7,1,1,1,0,0,,asm,,,0,
med,func_med_00405338,124,31,True,False,8,0,1,1,0,0,,asm,,,0,
med,func_med_004053B4,212,53,True,False,3,4,0,1,0,1,,asm,,,0,
med,func_med_00405488,800,200,True,True,9,15,0,1,1,1,,asm,,,0,
med,func_med_004057A8,576,144,True,True,3,10,0,1,1,1,,asm,,,0,
med,func_med_004059E8,988,247,True,False,33,8,0,1,0,1,,asm,,,0,
med,func_med_00405DC4,552,138,True,False,41,11,0,1,0,1,,asm,,,0,
med,func_med_00405FEC,536,134,True,False,3,12,1,0,1,0,,asm,,,0,
med,func_med_00406238,132,33,True,False,9,1,0,1,0,0,,asm,,,0,
med,func_med_004062BC,272,68,True,False,0,1,0,1,0,0,,asm,,,0,
med,func_med_004063D4,68,17,True,False,0,0,1,1,0,0,,asm,,,0,
med,func_med_00406420,576,144,False,True,48,3,0,1,1,0,,asm,,,0,
rain,func_rain_00400000,84,21,True,False,5,0,0,1,0,0,,asm,,,0,
rain,func_rain_00400140,584,146,True,True,48,5,0,1,1,1,,asm,,,0,
rain,func_rain_004003D4,676,169,True,True,51,22,0,1,1,1,,asm,,,0,
rain,func_rain_00400678,644,161,True,False,41,6,0,1,0,1,,asm,,,0,
rain,func_rain_004008FC,560,140,True,True,65,9,0,1,1,1,,asm,,,0,
rain,func_rain_00400B2C,540,135,True,False,53,4,1,1,0,0,,asm,,,0,
rain,func_rain_00400D48,592,148,False,True,94,15,0,1,1,0,,asm,,,0,
rain,func_rain_00400F98,208,52,False,False,22,6,1,1,0,0,P3,no-seed,,,0,
rain,func_rain_00401068,408,102,True,True,5,9,0,1,1,1,,asm,,,0,
rain,func_rain_00401200,260,65,True,False,40,4,1,1,0,0,,asm,,,0,
rain,func_rain_00401304,256,64,True,True,16,6,0,1,1,1,,asm,,,0,
rain,func_rain_00401404,116,29,True,False,8,0,0,1,0,0,,asm,,,0,
rain,func_rain_00401478,260,65,True,True,20,5,0,1,0,0,,asm,,,0,
rain,func_rain_0040157C,112,29,True,False,8,0,0,1,0,0,,asm,,,0,
menuslct,func_menuslct_004000F8,568,142,True,True,4,16,1,1,1,0,,hs-import-ok,,,0,
menuslct,func_menuslct_00400330,268,67,True,False,0,11,1,1,1,0,,hs-ready,0,,0,
menuslct,func_menuslct_0040043C,304,76,True,False,4,9,1,1,1,0,,hs-ready,1495,,0,
menuslct,func_menuslct_0040056C,192,48,True,False,0,7,1,1,1,0,,hs-ready,400,,0,
menuslct,func_menuslct_0040062C,976,244,True,True,0,31,0,1,1,1,,hs-import-ok,,,0,
menuslct,func_menuslct_004009FC,96,24,False,True,0,3,1,1,1,0,,banked,200,,0,
menuslct,func_menuslct_00400A5C,184,46,False,True,0,10,1,1,1,0,,hs-ready,1340,,0,
menuslct,func_menuslct_00400B14,184,46,False,True,0,10,1,1,1,0,,hs-ready,1340,,0,
menuslct,func_menuslct_00400BCC,636,159,True,False,7,0,0,1,0,0,,hs-import-ok,,,0,
menuslct,func_menuslct_00400E48,636,159,True,False,7,0,0,1,0,0,,hs-import-ok,,,0,
menuslct,func_menuslct_004010C4,236,59,True,False,0,4,1,1,0,0,,hs-import-ok,,,0,
menuslct,func_menuslct_004011B0,188,47,True,False,0,1,1,1,0,0,,hs-ready,0,,0,
menuslct,func_menuslct_0040126C,180,45,True,False,0,7,0,0,1,1,,hs-import-ok,,,0,
menuslct,func_menuslct_00401320,216,54,True,True,0,8,1,1,1,0,,hs-import-ok,,,0,
menuslct,func_menuslct_0040143C,544,137,True,False,3,4,1,1,0,0,,hs-ready,0,,0,
uvfx_rom,func_uvfx_rom_004002C0,124,31,False,True,0,1,0,1,1,0,,asm,,,0,
uvfx_rom,func_uvfx_rom_004003D0,760,190,True,True,35,34,1,0,1,0,,asm,,,0,
uvfx_rom,func_uvfx_rom_004006C8,368,92,True,False,20,10,0,1,0,0,,asm,,,0,
uvfx_rom,func_uvfx_rom_00400838,1112,278,True,True,37,15,0,1,1,0,,asm,,,0,
uvfx_rom,func_uvfx_rom_00400C90,512,128,True,True,40,9,0,1,1,0,,asm,,,0,
uvfx_rom,func_uvfx_rom_00400E90,444,111,True,False,32,7,0,1,0,1,,asm,,,0,
uvbill_rom,func_uvbill_rom_004003B4,2536,634,True,True,110,65,0,1,0,0,,asm,,,0,
uvbill_rom,func_uvbill_rom_00400D9C,80,20,False,True,0,2,1,1,1,0,,asm,,,0,
uvbill_rom,func_uvbill_rom_00400DEC,716,179,True,True,56,13,0,1,1,0,,asm,,,0,
uvbill_rom,func_uvbill_rom_004010B8,720,180,True,True,61,12,0,1,1,1,,asm,,,0,
uvbill_rom,func_uvbill_rom_00401388,144,36,False,False,19,1,1,1,0,0,P3,no-seed,,,0,
uvbill_rom,func_uvbill_rom_00401418,308,77,True,True,16,7,0,1,1,1,,asm,,,0,
uvbill_rom,func_uvbill_rom_0040154C,88,22,True,False,0,2,1,1,0,0,,asm,,,0,
uvbill_rom,func_uvbill_rom_004015A4,2204,551,True,True,93,101,1,0,1,0,,asm,,,0,
uvbill_rom,func_uvbill_rom_00401E40,284,71,True,True,10,4,1,1,1,0,,asm,,,0,
voltest,func_voltest_00400074,180,45,True,True,0,4,0,1,1,0,,asm,,,0,
voltest,func_voltest_00400128,108,27,False,True,0,4,1,1,1,0,,asm,,,0,
voltest,func_voltest_00400194,208,52,True,False,0,12,0,1,0,1,,asm,,,0,
voltest,func_voltest_00400264,152,38,True,False,0,5,0,1,0,1,,asm,,,0,
voltest,func_voltest_004002FC,152,38,True,False,0,5,0,1,0,1,,asm,,,0,
voltest,func_voltest_00400394,184,46,True,False,0,5,0,1,1,1,,asm,,,0,
voltest,func_voltest_0040044C,304,77,False,True,33,10,1,1,1,0,,asm,,,0,
race,func_race_00400920,404,101,True,False,0,0,0,1,0,0,,hs-import-ok,,,0,
race,func_race_00400AB4,524,131,True,True,4,8,0,1,1,0,,hs-import-ok,,,0,
race,func_race_00400CC0,496,124,True,True,0,15,0,1,1,0,,hs-import-ok,,,0,
race,func_race_00400EB0,780,195,True,True,15,14,0,1,1,1,,hs-import-ok,,,0,
race,func_race_004011BC,2432,608,True,True,47,36,0,1,1,1,,hs-import-ok,,,0,
race,func_race_00401B3C,712,178,True,True,25,7,0,1,1,1,,hs-import-ok,,,0,
